file_path,duration_sec,sample_rate,channels,sample_width_bytes,frame_count,peak_amplitude,rms_amplitude,crest_factor,silence_ratio,clipping_ratio,zero_crossing_rate,source_path,resolved_path
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0734.wav,14.32,16000,1,2,229120,0.641815185546875,0.1040821522474289,6.166428841912515,0.42527932960893855,0.0,0.12557230085676002,../raw_data/wavs/voice-0734.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0734.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0735.wav,7.84,16000,1,2,125440,0.589569091796875,0.1131681352853775,5.209673997986723,0.3892299107142857,0.0,0.11577738980699782,../raw_data/wavs/voice-0735.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0735.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0736.wav,9.92,16000,1,2,158720,0.5755615234375,0.10080540180206299,5.709629773289799,0.4350869455645161,0.0,0.12293424227723208,../raw_data/wavs/voice-0736.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0736.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0737.wav,8.32,16000,1,2,133120,0.729095458984375,0.10295166075229645,7.08192032704156,0.43743990384615383,0.0,0.1169855542785027,../raw_data/wavs/voice-0737.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0737.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0738.wav,14.0,16000,1,2,224000,0.571990966796875,0.10262980312108994,5.573341752609614,0.40383035714285714,0.0,0.13443810017009006,../raw_data/wavs/voice-0738.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0738.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0739.wav,9.84,16000,1,2,157440,0.536529541015625,0.0982026681303978,5.463492502089633,0.3801829268292683,0.0,0.12669033720996703,../raw_data/wavs/voice-0739.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0739.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0740.wav,12.8,16000,1,2,204800,0.55224609375,0.10473112761974335,5.27298909408375,0.369521484375,0.0,0.11897519030854643,../raw_data/wavs/voice-0740.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0740.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0741.wav,13.76,16000,1,2,220160,0.5960693359375,0.10086580365896225,5.909528445863301,0.4247047601744186,0.0,0.13542485203875382,../raw_data/wavs/voice-0741.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0741.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0742.wav,6.24,16000,1,2,99840,0.634979248046875,0.11144009232521057,5.697942587788279,0.36017628205128205,0.0,0.10521940323921514,../raw_data/wavs/voice-0742.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0742.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0743.wav,11.44,16000,1,2,183040,0.66107177734375,0.108473040163517,6.094341749315973,0.4135270979020979,0.0,0.13465982659433234,../raw_data/wavs/voice-0743.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0743.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0744.wav,16.56,16000,1,2,264960,0.619384765625,0.10773034393787384,5.749399314850309,0.4446218297101449,0.0,0.15021569374884416,../raw_data/wavs/voice-0744.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0744.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0745.wav,6.24,16000,1,2,99840,0.554718017578125,0.10245365649461746,5.4143310893669065,0.4567207532051282,0.0,0.12536183255040614,../raw_data/wavs/voice-0745.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0745.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0746.wav,7.92,16000,1,2,126720,0.56903076171875,0.10664554685354233,5.3357198542964674,0.3983743686868687,0.0,0.11848262691466946,../raw_data/wavs/voice-0746.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0746.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0747.wav,7.68,16000,1,2,122880,0.633209228515625,0.10634548962116241,5.95426501651668,0.415185546875,0.0,0.11595146444876667,../raw_data/wavs/voice-0747.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0747.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0748.wav,9.76,16000,1,2,156160,0.67071533203125,0.10752388089895248,6.237826670910129,0.40222207991803277,0.0,0.13719990522480294,../raw_data/wavs/voice-0748.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0748.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0749.wav,10.4,16000,1,2,166400,0.723297119140625,0.10784237086772919,6.7069845861211945,0.41364783653846154,0.0,0.15411150307393673,../raw_data/wavs/voice-0749.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0749.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0750.wav,13.12,16000,1,2,209920,0.53155517578125,0.10833665728569031,4.906512616311457,0.38699504573170734,0.0,0.1288782816229117,../raw_data/wavs/voice-0750.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0750.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0751.wav,14.08,16000,1,2,225280,0.57135009765625,0.10857784748077393,5.262124005151419,0.44137517755681815,0.0,0.16037890793194218,../raw_data/wavs/voice-0751.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0751.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0752.wav,10.4,16000,1,2,166400,0.548553466796875,0.10360100120306015,5.294866462937927,0.4198737980769231,0.0,0.13581812390699463,../raw_data/wavs/voice-0752.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0752.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0753.wav,7.04,16000,1,2,112640,0.625701904296875,0.10383471101522446,6.025941596785812,0.40475852272727275,0.0,0.11905290352364634,../raw_data/wavs/voice-0753.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0753.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0754.wav,8.48,16000,1,2,135680,0.525634765625,0.11116848886013031,4.728271212594621,0.3736217570754717,0.0,0.10578645184590099,../raw_data/wavs/voice-0754.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0754.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0755.wav,9.52,16000,1,2,152320,0.5777587890625,0.10590672492980957,5.455355072545334,0.4576549369747899,0.0,0.13075190882293083,../raw_data/wavs/voice-0755.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0755.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0756.wav,9.04,16000,1,2,144640,0.6439208984375,0.1044611856341362,6.164212042286807,0.3837320243362832,0.0,0.11451268330118433,../raw_data/wavs/voice-0756.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0756.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0757.wav,12.4,16000,1,2,198400,0.5980224609375,0.10752294212579727,5.561812661690741,0.4646118951612903,0.0,0.13999566530073237,../raw_data/wavs/voice-0757.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0757.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0758.wav,8.88,16000,1,2,142080,0.611053466796875,0.10683239251375198,5.719739607237732,0.40446931306306305,0.0,0.11993327655740821,../raw_data/wavs/voice-0758.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0758.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0759.wav,9.36,16000,1,2,149760,0.612548828125,0.10665702074766159,5.743164620866553,0.4109642094017094,0.0,0.13631901922422024,../raw_data/wavs/voice-0759.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0759.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0760.wav,9.68,16000,1,2,154880,0.5716552734375,0.1014392077922821,5.635446942843671,0.4169421487603306,0.0,0.12595639176389312,../raw_data/wavs/voice-0760.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0760.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0761.wav,14.0,16000,1,2,224000,0.70806884765625,0.10572246462106705,6.697430391867302,0.365125,0.0,0.11082192331215765,../raw_data/wavs/voice-0761.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0761.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0762.wav,7.28,16000,1,2,116480,0.569427490234375,0.10806167125701904,5.269467736437478,0.38629807692307694,0.0,0.1140377235381485,../raw_data/wavs/voice-0762.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0762.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0763.wav,8.16,16000,1,2,130560,0.63006591796875,0.1036837175488472,6.076806781854779,0.43145680147058824,0.0,0.1629837851086482,../raw_data/wavs/voice-0763.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0763.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0764.wav,6.32,16000,1,2,101120,0.448944091796875,0.10283853858709335,4.365523839262524,0.3908030063291139,0.0,0.1155272500716977,../raw_data/wavs/voice-0764.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0764.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0765.wav,17.59,16000,1,2,281440,0.6590576171875,0.10242374241352081,6.434617615578346,0.4166110005685048,0.0,0.13223469384129422,../raw_data/wavs/voice-0765.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0765.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0766.wav,8.96,16000,1,2,143360,0.5517578125,0.0988449901342392,5.582051369024064,0.43837193080357145,0.0,0.12367552787059062,../raw_data/wavs/voice-0766.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0766.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0767.wav,15.12,16000,1,2,241920,0.571075439453125,0.0972437933087349,5.872615824848004,0.4424727182539683,0.0,0.1409480032572886,../raw_data/wavs/voice-0767.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0767.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0768.wav,14.16,16000,1,2,226560,0.6571044921875,0.10529977083206177,6.240322148805895,0.42120409604519776,0.0,0.12759148830988837,../raw_data/wavs/voice-0768.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0768.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0769.wav,8.08,16000,1,2,129280,0.796905517578125,0.10371708124876022,7.68345491391902,0.45434715346534654,0.0,0.14077305672228282,../raw_data/wavs/voice-0769.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0769.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0770.wav,17.11,16000,1,2,273760,0.600555419921875,0.10542351752519608,5.696598197630268,0.4301322326125073,0.0,0.1290258950390672,../raw_data/wavs/voice-0770.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0770.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0771.wav,8.32,16000,1,2,133120,0.564605712890625,0.10548891127109528,5.3522754769896945,0.4315880408653846,0.0,0.14787520939910906,../raw_data/wavs/voice-0771.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0771.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0772.wav,6.48,16000,1,2,103680,0.556915283203125,0.11226671934127808,4.960644494386318,0.43276427469135803,0.0,0.12581139864389124,../raw_data/wavs/voice-0772.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0772.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0773.wav,8.48,16000,1,2,135680,0.5399169921875,0.10568442940711975,5.108765739819823,0.3871314858490566,0.0,0.12973267786466586,../raw_data/wavs/voice-0773.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0773.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0774.wav,21.83,16000,1,2,349280,0.6181640625,0.10202308744192123,6.059060532273175,0.41992384333486027,0.0,0.12888264109780434,../raw_data/wavs/voice-0774.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0774.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0775.wav,8.72,16000,1,2,139520,0.77178955078125,0.1056840568780899,7.302800191248667,0.4158471903669725,0.0,0.14032497365950158,../raw_data/wavs/voice-0775.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0775.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0776.wav,14.96,16000,1,2,239360,0.693023681640625,0.10165781527757645,6.817219903342653,0.43231951871657753,0.0,0.1300932908309276,../raw_data/wavs/voice-0776.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0776.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0777.wav,9.76,16000,1,2,156160,0.5703125,0.09851514548063278,5.789084482569418,0.42810578893442625,0.0,0.14567203939574408,../raw_data/wavs/voice-0777.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0777.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0778.wav,6.4,16000,1,2,102400,0.664398193359375,0.10624734312295914,6.253315836712008,0.394189453125,0.0,0.12621217004072305,../raw_data/wavs/voice-0778.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0778.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0779.wav,7.36,16000,1,2,117760,0.53106689453125,0.10482923686504364,5.0660188933259285,0.4260444972826087,0.0,0.13045287409030307,../raw_data/wavs/voice-0779.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0779.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0780.wav,12.24,16000,1,2,195840,0.522216796875,0.10061854869127274,5.190064890294876,0.41111621732026143,0.0,0.12560828027103896,../raw_data/wavs/voice-0780.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0780.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0781.wav,15.84,16000,1,2,253440,0.535064697265625,0.10847187787294388,4.9327503843195295,0.36096511994949493,0.0,0.10635695374429349,../raw_data/wavs/voice-0781.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0781.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0782.wav,12.96,16000,1,2,207360,0.569122314453125,0.10177204012870789,5.592128385491477,0.40499131944444444,0.0,0.1335943942630896,../raw_data/wavs/voice-0782.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0782.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0783.wav,12.4,16000,1,2,198400,0.65045166015625,0.10390880703926086,6.259831853429744,0.42989919354838707,0.0,0.14198156240706858,../raw_data/wavs/voice-0783.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0783.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0784.wav,12.4,16000,1,2,198400,0.60797119140625,0.1088501587510109,5.585395541746086,0.41191532258064517,0.0,0.13583233786460616,../raw_data/wavs/voice-0784.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0784.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0785.wav,17.91,16000,1,2,286560,0.68743896484375,0.10274097323417664,6.69099136599452,0.441928391959799,0.0,0.12032426132140327,../raw_data/wavs/voice-0785.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0785.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0786.wav,13.36,16000,1,2,213760,0.58685302734375,0.09922587126493454,5.914314682879868,0.4396051646706587,0.0,0.12416787129430808,../raw_data/wavs/voice-0786.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0786.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0787.wav,12.64,16000,1,2,202240,0.598968505859375,0.10493192821741104,5.708162577727128,0.448828125,0.0,0.15170664411908683,../raw_data/wavs/voice-0787.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0787.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0788.wav,8.56,16000,1,2,136960,0.57415771484375,0.10478003323078156,5.479648146122919,0.40803884345794394,0.0,0.1181886549989413,../raw_data/wavs/voice-0788.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0788.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0789.wav,11.04,16000,1,2,176640,0.641265869140625,0.10775736719369888,5.951016490481989,0.4104619565217391,0.0,0.10730359660097713,../raw_data/wavs/voice-0789.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0789.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0790.wav,15.27,16000,1,2,244320,0.6197509765625,0.1024501845240593,6.049290974356013,0.4269400785854617,0.0,0.1322737895947511,../raw_data/wavs/voice-0790.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0790.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0791.wav,10.88,16000,1,2,174080,0.588409423828125,0.10549478977918625,5.57761596624572,0.45503216911764705,0.0,0.16116820524014958,../raw_data/wavs/voice-0791.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0791.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0792.wav,6.48,16000,1,2,103680,0.5849609375,0.09969978034496307,5.867223934456269,0.4174189814814815,0.0,0.10555657365522429,../raw_data/wavs/voice-0792.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0792.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0793.wav,11.12,16000,1,2,177920,0.5966796875,0.10950275510549545,5.448992465305152,0.4075539568345324,0.0,0.12274124742157948,../raw_data/wavs/voice-0793.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0793.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0794.wav,7.52,16000,1,2,120320,0.697265625,0.0998777374625206,6.981191632035626,0.3898769946808511,0.0,0.1257906066373557,../raw_data/wavs/voice-0794.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0794.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0795.wav,7.36,16000,1,2,117760,0.542083740234375,0.10668235272169113,5.08128782694306,0.3978260869565217,0.0,0.1360235735697484,../raw_data/wavs/voice-0795.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0795.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0796.wav,13.52,16000,1,2,216320,0.556793212890625,0.10598567873239517,5.253475937031837,0.4081823224852071,0.0,0.14654746000120192,../raw_data/wavs/voice-0796.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0796.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0797.wav,10.0,16000,1,2,160000,0.511932373046875,0.11075948923826218,4.622018181626162,0.3765125,0.0,0.11656322852017825,../raw_data/wavs/voice-0797.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0797.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0798.wav,10.24,16000,1,2,163840,0.5233154296875,0.10534268617630005,4.967743359151546,0.41412353515625,0.0,0.14311000433352256,../raw_data/wavs/voice-0798.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0798.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0799.wav,9.84,16000,1,2,157440,0.544189453125,0.10027842968702316,5.426784751451114,0.39073297764227644,0.0,0.14268383310361474,../raw_data/wavs/voice-0799.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0799.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0800.wav,6.4,16000,1,2,102400,0.568634033203125,0.10266869515180588,5.53853375035441,0.428134765625,0.0,0.14252092305588923,../raw_data/wavs/voice-0800.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0800.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0801.wav,11.92,16000,1,2,190720,0.61871337890625,0.10250964760780334,6.035659992446912,0.3960518036912752,0.0,0.13189037274734033,../raw_data/wavs/voice-0801.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0801.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0802.wav,10.64,16000,1,2,170240,0.600311279296875,0.1055954322218895,5.6850118103161,0.4060972744360902,0.0,0.1298527364469951,../raw_data/wavs/voice-0802.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0802.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0803.wav,14.08,16000,1,2,225280,0.705169677734375,0.10634195804595947,6.631151905531124,0.36232244318181817,0.0,0.1208856573404534,../raw_data/wavs/voice-0803.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0803.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0804.wav,14.8,16000,1,2,236800,0.59783935546875,0.09541600197553635,6.2656089449443675,0.4643285472972973,0.0,0.16908010591260944,../raw_data/wavs/voice-0804.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0804.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0805.wav,13.52,16000,1,2,216320,0.582763671875,0.10216938704252243,5.703897113843469,0.42535133136094677,0.0,0.12652610265395087,../raw_data/wavs/voice-0805.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0805.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0806.wav,10.72,16000,1,2,171520,0.67669677734375,0.11093778163194656,6.099786451371431,0.3955340485074627,0.0,0.12702965852179643,../raw_data/wavs/voice-0806.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0806.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0807.wav,9.44,16000,1,2,151040,0.680633544921875,0.1075897216796875,6.326194865976457,0.36866393008474574,0.0,0.10333754858016804,../raw_data/wavs/voice-0807.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0807.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0808.wav,10.56,16000,1,2,168960,0.545989990234375,0.10297130793333054,5.302350734321835,0.40063920454545454,0.0,0.1307181032084707,../raw_data/wavs/voice-0808.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0808.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0809.wav,12.96,16000,1,2,207360,0.598388671875,0.10654304921627045,5.616402724314169,0.42585841049382717,0.0,0.13067674901981588,../raw_data/wavs/voice-0809.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0809.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0810.wav,10.56,16000,1,2,168960,0.618408203125,0.10936851054430008,5.654353342176235,0.41354166666666664,0.0,0.13950129913174203,../raw_data/wavs/voice-0810.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0810.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0811.wav,8.8,16000,1,2,140800,0.56707763671875,0.10572937875986099,5.3634821595493465,0.39583806818181816,0.0,0.1125718222430557,../raw_data/wavs/voice-0811.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0811.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0812.wav,9.28,16000,1,2,148480,0.63128662109375,0.10759345442056656,5.867332957134604,0.4049568965517241,0.0,0.12285238990025525,../raw_data/wavs/voice-0812.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0812.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0813.wav,10.88,16000,1,2,174080,0.6058349609375,0.10225018858909607,5.925025364717088,0.35167164522058825,0.0,0.10118968973856697,../raw_data/wavs/voice-0813.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0813.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0814.wav,10.88,16000,1,2,174080,0.53216552734375,0.10347474366426468,5.142950912450871,0.4119198069852941,0.0,0.13400237823057348,../raw_data/wavs/voice-0814.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0814.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0815.wav,10.24,16000,1,2,163840,0.582305908203125,0.10820075869560242,5.381717422530342,0.395916748046875,0.0,0.1275215302827776,../raw_data/wavs/voice-0815.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0815.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0816.wav,6.48,16000,1,2,103680,0.55584716796875,0.09515762329101562,5.841330928041692,0.4097222222222222,0.0,0.1162048245064092,../raw_data/wavs/voice-0816.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0816.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0817.wav,9.76,16000,1,2,156160,0.55413818359375,0.1062106266617775,5.2173516060532785,0.40179943647540983,0.0,0.13151979712984843,../raw_data/wavs/voice-0817.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0817.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0818.wav,8.88,16000,1,2,142080,0.661956787109375,0.10728120803833008,6.170295797497611,0.41211993243243245,0.0,0.13689567071840314,../raw_data/wavs/voice-0818.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0818.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0819.wav,7.92,16000,1,2,126720,0.66644287109375,0.104777030646801,6.360581770448345,0.3580492424242424,0.0,0.11171963162588089,../raw_data/wavs/voice-0819.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0819.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0820.wav,10.24,16000,1,2,163840,0.628875732421875,0.09949229657649994,6.320848488388551,0.42554931640625,0.0,0.12248609915832005,../raw_data/wavs/voice-0820.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0820.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0821.wav,7.76,16000,1,2,124160,0.56451416015625,0.1092190071940422,5.1686439444859165,0.385913337628866,0.0,0.10931144741822985,../raw_data/wavs/voice-0821.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0821.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0822.wav,5.36,16000,1,2,85760,0.488983154296875,0.10934988409280777,4.471729973502886,0.36693097014925374,0.0,0.12067538100957334,../raw_data/wavs/voice-0822.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0822.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0823.wav,8.56,16000,1,2,136960,0.530731201171875,0.09934672713279724,5.3422112281811165,0.37850467289719625,0.0,0.12135018509188882,../raw_data/wavs/voice-0823.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0823.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0824.wav,10.0,16000,1,2,160000,0.643768310546875,0.10741984099149704,5.993011203561857,0.40255625,0.0,0.1257007856299102,../raw_data/wavs/voice-0824.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0824.wav
..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0825.wav,11.6,16000,1,2,185600,0.602813720703125,0.10572933405637741,5.701480351533192,0.42444504310344827,0.0,0.11952111810947258,../raw_data/wavs/voice-0825.wav,..\notebooks\finetune-wav2vec2\train_set\wavs\voice-0825.wav
